45.95863,49.51379,50.27089,50.64132,315.8363,364.3683,366.6481,366.92,367.0262,0.5242736;
35.76532,38.12929,38.38503,38.51014,246.8968,284.0336,285.39,285.513,285.5766,0.5378779;
27.44899,29.07649,29.11809,29.13843,190.0023,218.2112,219.0584,219.1117,219.1516,0.5040717;
15.78558,17.00028,17.25503,17.37966,108.4991,125.1586,125.935,126.027,126.0632,0.5213563;
10.7449,11.36232,11.36233,11.36233,74.43058,85.44213,85.75338,85.76991,85.78464,0.4692534;
8.692667,9.192166,9.192174,9.192174,60.21464,69.12302,69.37482,69.38821,69.40011,0.466893;
8.513987,9.003218,9.003225,9.003225,58.9769,67.70217,67.9488,67.9619,67.97357,0.4667415;
9.97394,10.54706,10.54707,10.54707,69.09009,79.31156,79.60046,79.61582,79.62948,0.4647233;
10.87385,11.69785,11.86279,11.94348,74.77445,86.23028,86.7519,86.81247,86.83678,0.5050056;
9.853987,10.65958,10.85779,10.95478,67.5989,78.07256,78.60633,78.67416,78.699,0.5037358;
9.262245,9.807369,9.818056,9.82327,64.12457,73.63687,73.91856,73.93565,73.94895,0.4896002;
9.31754,10.03815,10.19153,10.26657,64.03229,73.87132,74.33338,74.38847,74.41,0.5083916;
7.658574,8.098651,8.098658,8.098658,53.0514,60.90003,61.12188,61.13367,61.14416,0.4827515;
6.026995,6.373319,6.373324,6.373324,41.74936,47.92593,48.1005,48.10978,48.11804,0.4681143;
6.121711,6.473478,6.473483,6.473483,42.40547,48.6791,48.85643,48.86585,48.87423,0.4782418;
5.314108,5.619468,5.619473,5.619473,36.81115,42.25713,42.41107,42.41925,42.42652,0.4478069;
4.180456,4.420674,4.420677,4.420677,28.95827,33.24247,33.36357,33.37,33.37573,0.4411627;
4.68768,4.957044,4.957048,4.957048,32.47185,37.27586,37.41164,37.41886,37.42528,0.4526749;
4.645066,4.911982,4.911985,4.911985,32.17665,36.937,37.07155,37.0787,37.08506,0.4750642;
4.258888,4.503613,4.503617,4.503617,29.50158,33.86616,33.98952,33.99608,34.00192,0.4580036;
4.044523,4.27693,4.276933,4.276933,28.01666,32.16155,32.27871,32.28493,32.29048,0.4490561;
4.437576,4.692569,4.692573,4.692573,30.73936,35.28706,35.4156,35.42244,35.42851,0.4716143;
3.970428,4.198576,4.19858,4.19858,27.50339,31.57235,31.68736,31.69348,31.69891,0.4757199;
3.49786,3.698854,3.698857,3.698857,24.22989,27.81455,27.91587,27.92126,27.92605,0.4585305;
3.773713,3.990559,3.990562,3.990562,26.14074,30.00811,30.11742,30.12323,30.1284,0.4578273;
3.365458,3.558844,3.558847,3.558847,23.31273,26.76171,26.8592,26.86437,26.86898,0.44708;
3.535902,3.739082,3.739085,3.739085,24.49341,28.11706,28.21948,28.22492,28.22977,0.4222397;
4.105445,4.341352,4.341356,4.341356,28.43867,32.646,32.76492,32.77124,32.77686,0.4268305;
4.038575,4.27064,4.270643,4.270643,27.97545,32.11425,32.23124,32.23745,32.24298,0.4268664;
4.202475,4.443958,4.443962,4.443962,29.1108,33.41757,33.5393,33.54577,33.55153,0.452634;
3.766831,3.983281,3.983284,3.983284,26.09307,29.95338,30.06249,30.06829,30.07345,0.4358759;
3.92923,4.155012,4.155015,4.155015,27.21801,31.24475,31.35857,31.36462,31.37,0.4653444;
4.204353,4.445945,4.445948,4.445948,29.12381,33.4325,33.55429,33.56076,33.56652,0.4268483;
3.996769,4.226432,4.226435,4.226435,27.68586,31.78182,31.89759,31.90374,31.90922,0.4625378;
3.801605,4.020053,4.020056,4.020056,26.33395,30.2299,30.34002,30.34587,30.35107,0.4433655;
4.166607,4.406029,4.406033,4.406033,28.86234,33.13235,33.25305,33.25946,33.26516,0.4561625;
3.830847,4.050976,4.050979,4.050979,26.53651,30.46243,30.57339,30.57929,30.58454,0.4611177;
4.890906,5.171948,5.171952,5.171952,33.8796,38.89189,39.03356,39.04109,39.04779,0.4599222;
3.974961,4.203372,4.203375,4.203375,27.5348,31.60841,31.72355,31.72967,31.73511,0.4301035;
4.154123,4.392828,4.392831,4.392831,28.77586,33.03308,33.15341,33.1598,33.16549,0.4505362;
3.980514,4.209243,4.209246,4.209246,27.57326,31.65256,31.76786,31.77399,31.77944,0.4603658;
4.749137,5.022033,5.022037,5.022037,32.89757,37.76456,37.90213,37.90944,37.91594,0.4749019;
3.928929,4.154693,4.154696,4.154696,27.21593,31.24236,31.35617,31.36222,31.3676,0.4504464;
4.215752,4.457998,4.458002,4.458002,29.20277,33.52314,33.64526,33.65175,33.65752,0.4485512;
3.861116,4.082984,4.082988,4.082988,26.74619,30.70313,30.81497,30.82091,30.8262,0.4592705;
4.699996,4.970068,4.970072,4.970072,32.55716,37.3738,37.50994,37.51717,37.52361,0.450359;
3.807699,4.026498,4.026501,4.026501,26.37616,30.27836,30.38866,30.39451,30.39973,0.4773257;
3.890902,4.114482,4.114485,4.114485,26.95252,30.93998,31.05269,31.05867,31.064,0.4636199;
4.174488,4.414363,4.414366,4.414366,28.91693,33.19502,33.31594,33.32236,33.32808,0.4837131;
4.465729,4.72234,4.722343,4.722343,30.93438,35.51093,35.64029,35.64716,35.65328,0.4537761;
3.929708,4.155518,4.155521,4.155521,27.22133,31.24856,31.36239,31.36844,31.37382,0.447403;
3.465893,3.66505,3.665053,3.665053,24.00845,27.56036,27.66075,27.66608,27.67083,0.4581446;
3.870229,4.092621,4.092624,4.092624,26.80932,30.77559,30.8877,30.89365,30.89895,0.4386634;
3.380264,3.574502,3.574504,3.574504,23.4153,26.87945,26.97737,26.98256,26.9872,0.4464036;
3.537182,3.740436,3.740439,3.740439,24.50228,28.12724,28.2297,28.23515,28.23999,0.454307;
3.266965,3.454692,3.454695,3.454695,22.63047,25.97851,26.07314,26.07817,26.08264,0.4650111;
3.290595,3.47968,3.479683,3.479683,22.79416,26.16641,26.26173,26.26679,26.2713,0.4851297;
3.225264,3.410594,3.410597,3.410597,22.3416,25.6469,25.74033,25.74529,25.74971,0.4783947;
3.256418,3.443538,3.443541,3.443541,22.5574,25.89464,25.98897,25.99397,25.99844,0.4409094;
2.945539,3.114796,3.114799,3.114799,20.40393,23.42257,23.50789,23.51243,23.51646,0.4726247;
2.949886,3.119393,3.119395,3.119395,20.43404,23.45713,23.54258,23.54712,23.55116,0.4597461;
3.586432,3.792516,3.792519,3.792519,24.84343,28.51887,28.62275,28.62827,28.63318,0.4549256;
3.63866,3.847745,3.847748,3.847748,25.20522,28.93418,29.03958,29.04518,29.05016,0.4723642;
3.6058,3.812997,3.813,3.813,24.9776,28.67288,28.77733,28.78288,28.78782,0.4650024;
3.189811,3.373104,3.373107,3.373107,22.09602,25.36499,25.45739,25.4623,25.46666,0.4793573;
3.258775,3.446032,3.446034,3.446034,22.57374,25.91338,26.00778,26.0128,26.01726,0.4627249;
4.021657,4.252749,4.252753,4.252753,27.85826,31.97972,32.09622,32.10241,32.10791,0.4763076;
4.173602,4.413426,4.41343,4.41343,28.9108,33.18797,33.30887,33.31529,33.32101,0.4382453;
3.484228,3.684439,3.684442,3.684442,24.13546,27.70616,27.80708,27.81245,27.81722,0.4665554;
4.184911,4.492208,4.547543,4.574615,28.80482,33.1983,33.38886,33.41,33.41889,0.519719;
3.492916,3.693626,3.693629,3.693629,24.19564,27.77524,27.87642,27.88179,27.88658,0.4688034;
4.187315,4.429607,4.431,4.431678,29.00116,33.29502,33.41806,33.42487,33.43068,0.4916797;
3.845367,4.06633,4.066333,4.066333,26.63709,30.57789,30.68928,30.69519,30.70046,0.4906436;
3.897538,4.147642,4.169295,4.179884,26.92637,30.96161,31.10163,31.11338,31.11995,0.5244389;
3.772458,4.007154,4.021996,4.029256,26.08261,29.97678,30.10465,30.1144,30.12041,0.5325164;
3.985973,4.220244,4.224577,4.226692,27.59666,31.68975,31.81064,31.81792,31.82362,0.5170732;
3.92617,4.194021,4.229008,4.246122,27.08029,31.1701,31.32766,31.343,31.35037,0.5321575;
3.505703,3.707149,3.707152,3.707152,24.28422,27.87693,27.97848,27.98387,27.98867,0.4850087;
3.927766,4.155859,4.157844,4.158811,27.20127,31.23027,31.34653,31.3531,31.35859,0.4980979;
3.772063,4.001806,4.012569,4.017832,26.09347,29.9795,30.10225,30.11091,30.11669,0.5129397;
4.591299,4.860253,4.864503,4.866579,31.79007,36.50334,36.64166,36.64985,36.65638,0.504766;
3.727614,3.948249,3.953582,3.956191,25.80365,29.63386,29.74852,29.75567,29.76108,0.5122804;
4.598317,4.873877,4.883259,4.887848,31.82157,36.55176,36.69671,36.70628,36.71311,0.5178916;
3.901274,4.127633,4.129445,4.130325,27.01834,31.01985,31.13513,31.14161,31.14706,0.5043428;
