6,23,9,24,7
6,23,9,29,5
6,23,9,34,3
6,23,9,39,1
6,23,9,43,59
6,23,9,48,57
6,23,9,53,56
6,23,9,58,54
6,23,10,3,52
6,23,10,8,50
6,23,10,13,48
6,23,10,18,46
6,23,10,23,45
6,23,10,28,43
6,23,10,33,41
6,23,10,38,39
6,23,10,43,37
6,23,10,48,35
6,23,10,53,33
6,23,10,58,31
6,23,11,3,30
6,23,11,8,28
6,23,11,13,26
6,23,11,18,24
6,23,11,23,22
6,23,11,28,20
6,23,11,33,18
6,23,11,38,17
6,23,11,43,15
6,23,11,48,13
6,23,11,53,11
6,23,11,58,9
6,23,12,3,7
6,23,12,8,5
6,23,12,13,4
6,23,12,18,2
6,23,12,23,0
6,23,12,27,58
6,23,12,32,56
6,23,12,37,54
6,23,12,42,52
6,23,12,47,51
6,23,12,52,49
6,23,12,57,47
6,23,13,2,45
6,23,13,7,43
6,23,13,12,41
6,23,13,17,39
6,23,13,22,38
6,23,13,27,36
6,23,13,32,34
6,23,13,37,32
6,23,13,42,30
6,23,13,47,28
6,23,13,52,27
6,23,13,57,25
6,23,14,2,23
6,23,14,7,21
6,23,14,12,19
6,23,14,17,17
6,23,14,22,15
6,23,14,27,14
6,23,14,32,12
6,23,14,37,10
6,23,14,42,8
6,23,14,47,6
6,23,14,52,4
6,23,14,57,2
6,23,15,2,0
6,23,15,6,59
6,23,15,11,57
6,23,15,16,55
6,23,15,21,53
6,23,15,26,51
6,23,15,31,49
6,23,15,36,48
6,23,15,41,46
6,23,15,46,44
6,23,15,51,42
6,23,15,56,40
6,23,16,1,38
6,23,16,6,36
6,23,16,11,35
6,23,16,16,33
6,23,16,21,31
6,23,16,26,29
6,23,16,31,27
6,23,16,36,25
6,23,16,41,23
6,23,16,46,22
6,23,16,51,20
6,23,16,56,18
6,23,17,1,16
6,23,17,6,14
6,23,17,11,12
6,23,17,16,10
6,23,17,21,9
6,23,17,26,7
6,23,17,31,5
6,23,17,36,3
6,23,17,41,1
6,23,17,45,59
6,23,17,50,57
6,23,17,55,56
6,23,18,0,54
6,23,18,5,52
6,23,18,10,50
6,23,18,15,48
6,23,18,20,46
6,23,18,25,44
6,23,18,30,42
6,23,18,35,41
6,23,18,40,39
6,23,18,45,37
6,23,18,50,35
6,23,18,55,33
6,23,19,0,31
6,23,19,5,29
6,23,19,10,27
6,23,19,15,26
6,23,19,20,24
6,23,19,25,22
6,23,19,30,20
6,23,19,35,18
6,23,19,40,16
6,23,19,45,14
6,23,19,50,13
6,23,19,55,11
6,23,20,0,9
6,23,20,5,7
6,23,20,10,5
6,23,20,15,3
6,23,20,20,1
6,23,20,24,59
6,23,20,29,58
6,23,20,34,56
6,23,20,39,54
6,23,20,44,52
6,23,20,49,50
6,23,20,54,48
6,23,20,59,46
6,23,21,4,45
6,23,21,9,43
6,23,21,14,41
6,23,21,19,39
6,23,21,24,37
6,23,21,29,35
6,23,21,34,33
6,23,21,39,32
6,23,21,44,30
6,23,21,49,28
6,23,21,54,26
6,23,21,59,24
6,23,22,4,22
6,23,22,9,20
6,23,22,14,18
6,23,22,19,16
6,23,22,24,15
6,23,22,29,13
6,23,22,34,11
6,23,22,39,9
6,23,22,44,7
6,23,22,49,5
6,23,22,54,3
6,23,22,59,2
6,23,23,4,0
6,23,23,8,58
6,23,23,13,56
6,23,23,18,54
6,23,23,23,52
6,23,23,28,50
6,23,23,33,48
6,23,23,38,47
6,23,23,43,45
6,23,23,48,43
6,23,23,53,41
6,23,23,58,39
6,24,0,3,37
6,24,0,8,35
6,24,0,13,34
6,24,0,18,32
6,24,0,23,30
6,24,0,28,28
6,24,0,33,26
6,24,0,38,24
6,24,0,43,22
6,24,0,48,20
6,24,0,53,19
6,24,0,58,17
6,24,1,3,15
6,24,1,8,13
6,24,1,13,11
6,24,1,18,9
6,24,1,23,7
6,24,1,28,5
6,24,1,33,4
6,24,1,38,2
6,24,1,43,0
6,24,1,47,58
6,24,1,52,56
6,24,1,57,54
6,24,2,2,52
6,24,2,7,51
6,24,2,12,49
6,24,2,17,47
6,24,2,22,45
6,24,2,27,43
6,24,2,32,41
6,24,2,37,39
6,24,2,42,38
6,24,2,47,36
6,24,2,52,34
6,24,2,57,32
6,24,3,2,30
6,24,3,7,28
6,24,3,12,26
6,24,3,17,25
6,24,3,22,23
6,24,3,27,21
6,24,3,32,19
6,24,3,37,17
6,24,3,42,15
6,24,3,47,13
6,24,3,52,12
6,24,3,57,10
6,24,4,2,8
6,24,4,7,6
6,24,4,12,4
6,24,4,17,2
6,24,4,22,0
6,24,4,26,59
6,24,4,31,57
6,24,4,36,55
6,24,4,41,53
6,24,4,46,51
6,24,4,51,49
6,24,4,56,47
6,24,5,1,45
6,24,5,6,44
6,24,5,11,42
6,24,5,16,40
6,24,5,21,38
6,24,5,26,36
6,24,5,31,34
6,24,5,36,32
6,24,5,41,31
6,24,5,46,29
6,24,5,51,27
6,24,5,56,25
6,24,6,1,23
6,24,6,6,21
6,24,6,11,19
6,24,6,16,17
6,24,6,21,16
6,24,6,26,14
6,24,6,31,12
6,24,6,36,10
6,24,6,41,8
6,24,6,46,6
6,24,6,51,4
6,24,6,56,2
6,24,7,1,1
6,24,7,5,59
6,24,7,10,57
6,24,7,15,55
6,24,7,20,53
6,24,7,25,51
6,24,7,30,49
6,24,7,35,48
6,24,7,40,46
6,24,7,45,44
6,24,7,50,42
6,24,7,55,40
6,24,8,0,38
6,24,8,5,36
6,24,8,10,35
6,24,8,15,33
6,24,8,20,31
6,24,8,25,29
6,24,8,30,27
6,24,8,35,25
6,24,8,40,23
6,24,8,45,22
6,24,8,50,20
6,24,8,55,18
6,24,9,0,16
6,24,9,5,14
6,24,9,10,12
6,24,9,15,10
6,24,9,20,9
6,24,9,25,7
6,24,9,30,5
6,24,9,35,3
6,24,9,40,1
6,24,9,44,59
6,24,9,49,57
6,24,9,54,56
6,24,9,59,54
6,24,10,4,52
6,24,10,9,50
6,24,10,14,48
6,24,10,19,46
6,24,10,24,44
6,24,10,29,43
6,24,10,34,41
6,24,10,39,39
6,24,10,44,37
6,24,10,49,35
6,24,10,54,33
6,24,10,59,31
6,24,11,4,30
6,24,11,9,28
6,24,11,14,26
6,24,11,19,24
6,24,11,24,22
6,24,11,29,20
6,24,11,34,19
6,24,11,39,17
6,24,11,44,15
6,24,11,49,13
6,24,11,54,11
6,24,11,59,9
6,24,12,4,7
6,24,12,9,6
6,24,12,14,4
6,24,12,19,2
6,24,12,24,0
6,24,12,28,58
6,24,12,30,58
6,24,12,35,56
6,24,12,40,54
6,24,12,45,52
6,24,12,50,50
6,24,12,55,49
6,24,13,0,47
6,24,13,5,45
6,24,13,10,43
6,24,13,15,41
6,24,13,20,39
6,24,13,25,37
6,24,13,30,36
6,24,13,35,34
6,24,13,40,32
6,24,13,45,30
6,24,13,50,28
6,24,13,55,26
6,24,14,0,24
6,24,14,5,23
6,24,14,10,21
6,24,14,15,19
6,24,14,20,17
6,24,14,25,15
6,24,14,30,13
6,24,14,35,11
6,24,14,40,10
6,24,14,45,8
6,24,14,50,6
6,24,14,55,4
6,24,15,0,2
6,24,15,5,0
6,24,15,9,58
6,24,15,14,57
6,24,15,19,55
6,24,15,24,53
6,24,15,29,51
6,24,15,34,49
6,24,15,39,47
6,24,15,44,46
6,24,15,49,44
6,24,15,54,42
6,24,15,59,40
6,24,16,4,38
6,24,16,9,36
6,24,16,14,34
6,24,16,19,33
6,24,16,24,31
6,24,16,29,29
6,24,16,34,27
6,24,16,39,25
6,24,16,44,23
6,24,16,49,22
6,24,16,54,20
6,24,16,59,18
6,24,17,4,16
6,24,17,9,14
6,24,17,14,12
6,24,17,19,10
6,24,17,24,8
6,24,17,29,7
6,24,17,34,5
6,24,17,39,3
6,24,17,44,1
6,24,17,48,59
6,24,17,53,57
6,24,17,58,55
6,24,18,3,53
6,24,18,8,52
6,24,18,13,50
6,24,18,18,48
6,24,18,23,46
6,24,18,28,44
6,24,18,33,42
6,24,18,38,40
6,24,18,43,38
6,24,18,48,37
6,24,18,53,35
6,24,18,58,33
6,24,19,3,31
6,24,19,8,29
6,24,19,13,27
6,24,19,18,25
6,24,19,23,24
6,24,19,28,22
6,24,19,33,20
6,24,19,38,18
6,24,19,43,16
6,24,19,48,14
6,24,19,53,12
6,24,19,58,11
6,24,20,3,9
6,24,20,8,7
6,24,20,13,5
6,24,20,18,3
6,24,20,23,1
6,24,20,27,59
6,24,20,32,57
6,24,20,37,56
6,24,20,42,54
6,24,20,47,52
6,24,20,52,50
6,24,20,57,48
6,24,21,2,46
6,24,21,7,44
6,24,21,12,42
6,24,21,17,41
6,24,21,22,39
6,24,21,27,37
6,24,21,32,35
6,24,21,37,33
6,24,21,42,31
6,24,21,47,29
6,24,21,52,27
6,24,21,57,26
6,24,22,2,24
6,24,22,7,22
6,24,22,12,20
6,24,22,17,18
6,24,22,22,16
6,24,22,27,14
6,24,22,32,13
6,24,22,37,11
6,24,22,42,9
6,24,22,47,7
6,24,22,52,5
6,24,22,57,3
6,24,23,2,1
6,24,23,7,0
6,24,23,11,58
6,24,23,16,56
6,24,23,21,54
6,24,23,26,52
6,24,23,31,50
6,24,23,36,48
6,24,23,41,47
6,24,23,46,45
6,24,23,51,43
6,24,23,56,41
6,25,0,1,39
6,25,0,6,37
6,25,0,11,35
6,25,0,16,34
6,25,0,21,32
6,25,0,26,30
6,25,0,31,28
6,25,0,36,26
6,25,0,41,24
6,25,0,46,22
6,25,0,51,20
6,25,0,56,19
6,25,1,1,17
6,25,1,6,15
6,25,1,11,13
6,25,1,16,11
6,25,1,21,9
6,25,1,26,7
6,25,1,31,6
6,25,1,36,4
6,25,1,41,2
6,25,1,46,0
6,25,1,50,58
6,25,1,55,56
6,25,2,0,54
6,25,2,5,52
6,25,2,10,51
6,25,2,15,49
6,25,2,20,47
6,25,2,25,45
6,25,2,30,43
6,25,2,35,41
6,25,2,40,39
6,25,2,45,38
6,25,2,50,36
6,25,2,55,34
6,25,3,0,32
6,25,3,5,30
6,25,3,10,28
6,25,3,15,26
6,25,3,20,25
6,25,3,25,23
6,25,3,30,21
6,25,3,35,19
6,25,3,40,17
6,25,3,45,15
6,25,3,50,13
6,25,3,55,12
6,25,4,0,10
6,25,4,5,8
6,25,4,10,6
6,25,4,15,4
6,25,4,20,2
6,25,4,25,0
6,25,4,29,58
6,25,4,34,57
6,25,4,39,55
6,25,4,44,53
6,25,4,49,51
6,25,4,54,49
6,25,4,59,47
6,25,5,4,45
6,25,5,9,44
6,25,5,14,42
6,25,5,19,40
6,25,5,24,38
6,25,5,29,36
6,25,5,34,34
6,25,5,39,32
6,25,5,44,31
6,25,5,49,29
6,25,5,54,27
6,25,5,59,25
6,25,6,4,23
6,25,6,9,21
6,25,6,14,19
6,25,6,19,18
6,25,6,24,16
6,25,6,29,14
6,25,6,34,12
6,25,6,39,10
6,25,6,44,8
6,25,6,49,6
6,25,6,54,5
6,25,6,59,3
6,25,7,4,1
6,25,7,8,59
6,25,7,13,57
6,25,7,18,55
6,25,7,23,53
6,25,7,28,52
6,25,7,33,50
6,25,7,38,48
6,25,7,43,46
6,25,7,48,44
6,25,7,53,42
6,25,7,58,40
6,25,8,3,39
6,25,8,8,37
6,25,8,13,35
6,25,8,18,33
6,25,8,23,31
6,25,8,28,29
6,25,8,33,27
6,25,8,38,26
6,25,8,43,24
6,25,8,48,22
6,25,8,53,20
6,25,8,58,18
6,25,9,3,16
6,25,9,8,14
6,25,9,13,13
6,25,9,18,11
6,25,9,23,9
6,25,9,28,7
6,25,9,33,5
6,25,9,38,3
6,25,9,43,1
6,25,9,48,0
6,25,9,52,58
6,25,9,57,56
6,25,10,2,54
6,25,10,7,52
6,25,10,12,50
6,25,10,17,48
6,25,10,22,47
6,25,10,27,45
6,25,10,32,43
6,25,10,37,41
6,25,10,42,39
6,25,10,47,37
6,25,10,52,36
6,25,10,57,34
6,25,11,2,32
6,25,11,7,30
6,25,11,12,28
6,25,11,17,26
6,25,11,22,24
6,25,11,27,23
6,25,11,32,21
6,25,11,37,19
6,25,11,42,17
6,25,11,47,15
6,25,11,52,13
6,25,11,57,11
6,25,12,2,10
6,25,12,7,8
6,25,12,12,6
6,25,12,17,4
6,25,12,22,2
6,25,12,27,0
6,25,12,31,58
6,25,12,36,57
6,25,12,41,55
6,25,12,46,53
6,25,12,51,51
6,25,12,56,49
6,25,13,1,47
6,25,13,6,45
6,25,13,11,44
6,25,13,16,42
6,25,13,21,40
6,25,13,26,38
6,25,13,31,36
6,25,13,36,34
6,25,13,41,32
6,25,13,46,31
6,25,13,51,29
6,25,13,56,27
6,25,14,1,25
6,25,14,6,23
6,25,14,11,21
6,25,14,16,20
6,25,14,21,18
6,25,14,26,16
6,25,14,31,14
6,25,14,36,12
6,25,14,41,10
6,25,14,46,9
6,25,14,51,7
6,25,14,56,5
6,25,15,1,3
6,25,15,6,1
6,25,15,10,59
6,25,15,15,57
6,25,15,20,55
6,25,15,25,54
6,25,15,30,52
6,25,15,35,50
6,25,15,40,48
6,25,15,45,46
6,25,15,50,44
6,25,15,55,42
6,25,16,0,41
6,25,16,5,39
6,25,16,10,37
6,25,16,15,35
6,25,16,20,33
6,25,16,25,31
6,25,16,30,30
6,25,16,35,28
6,25,16,40,26
6,25,16,45,24
6,25,16,50,22
6,25,16,55,20
6,25,17,0,18
6,25,17,5,16
6,25,17,10,15
6,25,17,15,13
6,25,17,20,11
6,25,17,25,9
6,25,17,30,7
6,25,17,35,5
6,25,17,40,3
6,25,17,45,2
6,25,17,50,0
6,25,17,54,58
6,25,17,59,56
6,25,18,4,54
6,25,18,9,52
6,25,18,14,50
6,25,18,19,48
6,25,18,24,47
6,25,18,29,45
6,25,18,34,43
6,25,18,39,41
6,25,18,44,39
6,25,18,49,37
6,25,18,54,35
6,25,18,59,34
6,25,19,4,32
6,25,19,9,30
6,25,19,14,28
6,25,19,19,26
6,25,19,24,24
6,25,19,29,22
6,25,19,34,20
6,25,19,39,19
6,25,19,44,17
6,25,19,49,15
6,25,19,54,13
6,25,19,59,11
6,25,20,4,9
6,25,20,9,7
6,25,20,14,5
6,25,20,19,4
6,25,20,24,2
6,25,20,29,0
6,25,20,33,58
6,25,20,38,56
6,25,20,43,54
6,25,20,48,52
6,25,20,53,51
6,25,20,58,49
6,25,21,3,47
6,25,21,8,45
6,25,21,13,43
6,25,21,18,41
6,25,21,23,39
6,25,21,28,38
6,25,21,33,36
6,25,21,38,34
6,25,21,43,32
6,25,21,48,30
6,25,21,53,28
6,25,21,58,26
6,25,22,3,25
6,25,22,8,23
6,25,22,13,21
6,25,22,18,19
6,25,22,23,17
6,25,22,28,15
6,25,22,33,13
6,25,22,38,11
6,25,22,43,10
6,25,22,48,8
6,25,22,53,6
6,25,22,58,4
6,25,23,3,2
6,25,23,8,0
6,25,23,12,58
6,25,23,17,57
6,25,23,22,55
6,25,23,27,53
6,25,23,32,51
6,25,23,37,49
6,25,23,42,47
6,25,23,47,45
6,25,23,52,43
6,25,23,57,42
6,26,0,2,40
6,26,0,7,38
6,26,0,12,36
6,26,0,17,34
6,26,0,22,32
6,26,0,27,30
6,26,0,32,29
6,26,0,37,27
6,26,0,42,25
6,26,0,47,23
6,26,0,52,21
6,26,0,57,19
6,26,1,2,17
6,26,1,7,16
6,26,1,12,14
6,26,1,17,12
6,26,1,22,10
6,26,1,27,8
6,26,1,32,6
6,26,1,37,4
6,26,1,42,3
6,26,1,47,1
6,26,1,51,59
6,26,1,56,57
6,26,2,1,55
6,26,2,6,53
6,26,2,11,51
6,26,2,16,50
6,26,2,21,48
6,26,2,26,46
6,26,2,31,44
6,26,2,36,42
6,26,2,41,40
6,26,2,46,38
6,26,2,51,36
6,26,2,56,35
6,26,3,1,33
6,26,3,6,31
6,26,3,11,29
6,26,3,16,27
6,26,3,21,25
6,26,3,26,23
6,26,3,31,22
6,26,3,36,20
6,26,3,41,18
6,26,3,46,16
6,26,3,51,14
6,26,3,56,12
6,26,4,1,10
6,26,4,6,8
6,26,4,11,7
6,26,4,16,5
6,26,4,21,3
6,26,4,26,1
6,26,4,30,59
6,26,4,35,57
6,26,4,40,55
6,26,4,45,54
6,26,4,50,52
6,26,4,55,50
6,26,5,0,48
6,26,5,5,46
6,26,5,10,44
6,26,5,15,42
6,26,5,20,41
6,26,5,25,39
6,26,5,30,37
6,26,5,35,35
6,26,5,40,33
6,26,5,45,31
6,26,5,50,30
6,26,5,55,28
6,26,6,0,26
6,26,6,5,24
6,26,6,10,22
6,26,6,15,20
6,26,6,20,18
6,26,6,25,16
6,26,6,30,15
6,26,6,35,13
6,26,6,40,11
6,26,6,45,9
6,26,6,50,7
6,26,6,55,5
6,26,7,0,3
6,26,7,5,2
6,26,7,10,0
6,26,7,14,58
6,26,7,19,56
6,26,7,24,54
6,26,7,29,52
6,26,7,34,50
6,26,7,39,48
6,26,7,44,47
6,26,7,49,45
6,26,7,54,43
6,26,7,59,41
6,26,8,4,39
6,26,8,9,37
6,26,8,14,36
6,26,8,19,34
6,26,8,24,32
6,26,8,29,30
6,26,8,34,28
6,26,8,39,26
6,26,8,44,24
6,26,8,49,23
6,26,8,54,21
6,26,8,59,19
6,26,9,4,17
6,26,9,9,15
6,26,9,14,13
6,26,9,19,12
6,26,9,24,10
6,26,9,29,8
6,26,9,34,6
6,26,9,39,4
6,26,9,44,2
6,26,9,49,0
6,26,9,53,59
6,26,9,58,57
6,26,10,3,55
6,26,10,8,53
6,26,10,13,51
6,26,10,18,49
6,26,10,23,47
6,26,10,28,45
6,26,10,33,44
6,26,10,38,42
6,26,10,43,40
6,26,10,48,38
6,26,10,53,36
6,26,10,58,34
6,26,11,3,33
6,26,11,8,31
6,26,11,13,29
6,26,11,18,27
6,26,11,23,25
6,26,11,28,23
6,26,11,33,21
6,26,11,38,19
6,26,11,43,18
6,26,11,48,16
6,26,11,53,14
6,26,11,58,12
6,26,12,3,10
6,26,12,8,8
6,26,12,13,7
6,26,12,18,5
6,26,12,23,3
6,26,12,28,1
6,26,12,32,59
6,26,12,37,57
6,26,12,42,55
6,26,12,47,54
6,26,12,52,52
6,26,12,57,50
6,26,13,2,48
6,26,13,7,46
6,26,13,12,44
